LT,ITF09,ITF1330,ITF18,ITF21,RH09,RH1330,RH18,RH21,RHTR09,RHTR1330,RHTR18,RHTR21,T09,T1330,T18,T21,U09,U1330,U18,U21
2016-08-03,50.453192078982234,8.030555555555567,8.888888888888886,50.83333333333334,63.29521287124683,43.5,55.0,65.0,64.0,43.5,55.0,65.0,22.8,27.549999999999997,26.8,23.9,64.0,43.5,55.0,65.0
2016-08-04,31.030645754763704,9.680555555555555,11.11111111111111,25.59621844896118,57.01021525158791,49.5,45.0,55.492948890446385,73.0,49.5,45.0,61.0,18.6,25.75,26.0,21.3,73.0,49.5,45.0,61.0
2016-08-05,36.325523107874844,15.999999999999995,21.333333333333336,28.637556750410553,58.77517436929162,46.0,40.0,56.21251891680352,77.0,46.0,40.0,68.0,18.2,24.0,25.2,19.6,77.0,46.0,40.0,68.0
2016-08-06,24.932892275922303,25.908591891790024,30.288495367136967,37.59593268423693,54.932892275922306,56.44349379564403,56.99229008728154,59.198644228078976,78.0,59.5,63.0,78.0,16.8,22.049999999999997,21.2,18.1,78.0,59.5,63.0,78.0
2016-08-07,30.838435748727726,61.362569006219665,33.537817534938256,34.550477864860696,56.94614524957591,63.05179557231709,58.93659991115627,58.18349262162023,93.0,88.5,63.0,72.0,14.4,17.0,21.8,19.2,93.0,88.5,63.0,72.0
2016-08-08,21.69418800281692,33.619444444444454,30.800000000000004,21.836282385877468,48.30581199718308,35.5,32.0,51.83628238587747,54.0,35.5,32.0,62.0,21.0,26.75,27.2,19.8,54.0,35.5,32.0,62.0
2016-08-09,69.1032671812486,42.77777777777779,18.055555555555554,52.888888888888914,64.15760959732123,69.0,75.0,64.0,88.0,69.0,75.0,64.0,17.4,23.0,23.5,23.0,88.0,69.0,75.0,64.0
2016-08-10,54.98726974978932,17.33333333333333,9.66666666666666,15.183130641211726,68.75260391481582,60.0,77.0,76.89435964157033,76.0,60.0,77.0,85.0,21.2,26.1,24.2,21.2,76.0,60.0,77.0,85.0
2016-08-11,21.735654466796106,0.0,0.0,0.0,75.65286910664078,81.86987703014253,88.42897838639864,90.92439165595064,91.0,90.5,94.0,94.0,19.7,21.2,21.9,22.4,91.0,90.5,94.0,94.0
2016-08-12,0.0,4.277777777777754,7.233333333333333,10.999999999999996,89.0,66.0,57.0,77.0,89.0,66.0,57.0,77.0,25.7,29.450000000000003,27.9,23.4,89.0,66.0,57.0,77.0
2016-08-13,54.53737439265859,24.969444444444473,32.312650793927666,40.58680201358031,62.0767677703798,61.5,73.53746984121446,71.88263959728394,73.0,61.5,91.0,91.0,20.1,25.549999999999997,19.2,18.8,73.0,61.5,91.0,91.0
