LT,ITF09,ITF1330,ITF18,ITF21,RH09,RH1330,RH18,RH21,RHTR09,RHTR1330,RHTR18,RHTR21,T09,T1330,T18,T21,U09,U1330,U18,U21
2005-12-01,61.34011078261862,62.172120087551875,62.145560143715215,62.7714078369267,1.340110782618618,2.17212008755188,2.1455601437152136,2.7714078369267043,3.2166197784475985,5.213661829606443,5.149910950374994,6.652110689672819,-34.3,-28.549999999999997,-28.7,-26.4,70.0,70.0,70.0,75.0
2005-12-02,63.46857103268851,63.78951608198272,62.931604245606565,63.60781502709777,3.4685710326885104,3.7895160819827187,2.9316042456065676,3.6078150270977702,8.3254864682866,9.09583934264922,7.03662437561528,8.659708826808092,-22.7,-22.45,-25.7,-23.9,70.0,75.0,75.0,80.0
2005-12-03,62.53548923409527,62.891104907676095,62.1345356861045,62.298814439694866,2.535489234095271,2.891104907676094,2.1345356861044986,2.2988144396948713,6.0858437408400645,6.939415269404941,5.123449340740016,5.517761732544636,-27.5,-25.45,-29.6,-28.7,75.0,72.5,75.0,75.0
2005-12-04,62.454275146843656,62.83860576168455,62.1106005386091,62.1345356861045,2.4542751468436594,2.8386057616845446,2.110600538609097,2.1345356861044986,5.890908484195355,6.81340345490551,5.065998665891085,5.123449340740016,-27.9,-25.15,-28.9,-29.6,75.0,69.5,70.0,75.0
2005-12-05,62.26135771993832,62.292903890460366,61.73206608423321,61.48512613842084,2.261357719938318,2.292903890460372,1.7320660842332063,1.4851261384208376,5.4278557134547345,5.503574853507649,4.157416010963012,3.5646949284292737,-28.9,-27.8,-32.1,-33.1,75.0,69.5,75.0,70.0
2005-12-06,61.07448741058111,61.25975429233148,61.0408373707449,60.99912942579234,1.0744874105811169,1.2597542923314842,1.040837370744903,0.9991294257923419,2.579053539002653,3.023742980994214,2.4982845570001273,2.3981744747644944,-37.0,-34.85,-37.2,-37.5,71.0,69.0,70.0,69.0
2005-12-07,61.08768557011508,61.24524295648486,61.0408373707449,60.96107231204405,1.087685570115073,1.2452429564848597,1.040837370744903,0.9610723120440452,2.6107326072906343,2.988911942768599,2.4982845570001273,2.3068273515406963,-36.7,-35.150000000000006,-37.2,-38.1,70.0,70.0,70.0,70.0
2005-12-08,61.046427453887404,61.384938362459835,61.83347340430673,62.424775324168635,1.0464274538874054,1.3849383624598373,1.8334734043067373,2.42477532416863,2.511702232786757,3.324217808257824,4.400820359065115,5.820101119380506,-37.3,-34.0,-30.6,-27.2,71.0,70.5,70.0,70.0
2005-12-09,61.803121105266996,61.70966715918506,61.66039246759599,61.66039246759599,1.803121105266998,1.7096671591850627,1.6603924675959925,1.6603924675959925,4.32796682585064,4.103652675677373,3.9853804032667317,3.9853804032667317,-30.8,-31.35,-30.9,-30.9,70.0,69.5,65.0,65.0
2005-12-10,61.59430184811961,61.55719289897365,61.63283619111746,61.87839140377196,1.5943018481196096,1.5571928989736528,1.6328361911174611,1.8783914037719591,3.82674546312978,3.737674185345531,3.919238062580527,4.508635419851214,-31.2,-32.2,-31.1,-29.6,64.0,68.0,65.0,66.0
2005-12-11,61.46828678030738,61.3478153534667,61.06872290273316,61.05660883954035,1.4682867803073825,1.3478153534667048,1.0687229027331544,1.0566088395403566,3.5242760219727005,3.2351127831273896,2.5652171978603664,2.5361402470823307,-33.4,-34.15,-36.9,-36.7,71.0,69.5,70.0,68.0
2005-12-12,61.38696615793259,61.536512751994024,61.52351833352316,61.44823825233057,1.3869661579325987,1.5365127519940327,1.523518333523155,1.448238252330578,3.3290850528982916,3.688036371324016,3.656846335391929,3.4761542603576396,-33.9,-32.7,-32.8,-34.2,70.0,70.0,70.0,75.0
2005-12-13,60.85096847462346,60.86946778928918,61.214614969114905,61.100745742904564,0.8509684746234539,0.8694677892891811,1.2146149691149013,1.1007457429045702,2.042549065205287,2.086952305753228,2.915396684757062,2.642080470951987,-39.3,-39.3,-35.6,-36.4,69.0,70.5,71.0,69.0
2005-12-14,60.84790885617966,60.81629490187339,60.77459845065055,60.77751685078201,0.8479088561796528,0.8162949018733879,0.7745984506505436,0.7775168507820074,2.0352051729476615,1.9593233339121126,1.8592408396630928,1.8662457706777862,-39.5,-40.0,-40.5,-40.3,70.0,70.5,70.0,69.0
2005-12-15,61.36488630282095,61.43282961481042,61.42430156119522,61.52421815412522,1.364886302820947,1.432829614810425,1.4243015611952183,1.5242181541252213,3.276087569721102,3.4391694611536465,3.418699880365159,3.6585260896474505,-33.4,-32.65,-32.9,-32.1,66.0,65.0,66.0,66.0
2005-12-16,61.21474002167807,61.493615407901544,61.57895357340596,61.65802707597351,1.214740021678075,1.4936154079015513,1.5789535734059594,1.6580270759735007,2.915696843932906,3.5850714170527573,3.789905550602173,3.979702838713586,-34.4,-32.25,-31.5,-31.8,64.0,65.5,65.0,70.0
2005-12-17,61.06872290273316,61.00292925872378,61.00112608178876,61.037222033880454,1.0687229027331544,1.0029292587237868,1.0011260817887608,1.037222033880455,2.5652171978603664,2.4072950772703536,2.402966976438338,2.489606793777292,-36.9,-37.7,-37.8,-37.4,70.0,70.5,71.0,71.0
2005-12-18,61.13994631700136,61.609780929650476,61.414786942115526,60.9191816985548,1.139946317001358,1.6097809296504741,1.4147869421155226,0.9191816985548045,2.7361722009803353,3.8638993465625275,3.3958622819269615,2.2062788165774196,-36.0,-32.15,-33.5,-38.6,69.0,70.0,69.0,70.0
2005-12-19,60.96616696172739,61.24171806051467,61.10695099867131,61.13994631700136,0.96616696172739,1.2417180605146676,1.1069509986713109,1.139946317001358,2.319055856189907,2.980451261575861,2.6569747234932755,2.7361722009803353,-38.2,-35.1,-36.5,-36.0,71.0,69.5,70.0,69.0
2005-12-20,61.176826311485314,61.23634836393854,60.964329402669826,60.85096847462346,1.176826311485316,1.236348363938539,0.9643294026698217,0.8509684746234539,2.8246939271128064,2.9675625717488234,2.3146452291840642,2.042549065205287,-35.8,-35.15,-37.9,-39.3,70.0,69.5,69.0,69.0
2005-12-21,60.84790885617966,60.9191816985548,60.969654220805694,60.964329402669826,0.8479088561796528,0.9191816985548045,0.9696542208056943,0.9643294026698217,2.0352051729476615,2.2062788165774196,2.327426198902863,2.3146452291840642,-39.5,-38.6,-38.0,-37.9,70.0,70.0,70.0,69.0
2005-12-22,60.9191816985548,60.94411372822431,60.85096847462346,60.78166276581543,0.9191816985548045,0.944113728224311,0.8509684746234539,0.7816627658154286,2.2062788165774196,2.266122271903603,2.042549065205287,1.8761970616227097,-38.6,-38.3,-39.3,-40.4,70.0,70.0,69.0,70.0
2005-12-23,60.575057742053964,60.63673895105271,60.70060900711511,60.74013417941555,0.575057742053963,0.6367389510527173,0.7006090071151114,0.7401341794155477,1.3802904437689398,1.5283416343102656,1.6816466358411144,1.776517487279009,-42.6,-42.0,-41.6,-41.0,63.0,66.0,70.0,70.0
2005-12-24,60.778557442172755,60.55166462006665,60.78166276581543,60.8820617577821,0.7785574421727477,0.5516646200666556,0.7816627658154286,0.8820617577820891,1.8687434648178156,1.3241407732790307,1.8761970616227097,2.1171811559862475,-40.6,-44.099999999999994,-40.4,-38.9,71.0,69.5,70.0,69.0
2005-12-25,61.27618987724502,61.19230689726217,60.91417663077648,60.91417663077648,1.2761898772450182,1.192306897262174,0.9141766307764864,0.9141766307764864,3.06319272514143,2.861851421133186,2.1942653321573085,2.1942653321573085,-34.7,-35.65,-38.5,-38.5,69.0,70.0,69.0,69.0
2005-12-26,61.100745742904564,61.24524295648486,61.176826311485314,61.30590980301251,1.1007457429045702,1.2452429564848597,1.176826311485316,1.3059098030125147,2.642080470951987,2.988911942768599,2.8246939271128064,3.1345283955036383,-36.4,-35.15,-35.8,-34.6,69.0,70.0,70.0,70.0
2005-12-27,61.25065128397161,61.0657680212985,60.964329402669826,60.91417663077648,1.2506512839716077,1.0657680212985032,0.9643294026698217,0.9141766307764864,3.0018933569828814,2.5581247020839393,2.3146452291840642,2.1942653321573085,-35.1,-36.849999999999994,-37.9,-38.5,70.0,69.5,69.0,69.0
2005-12-28,60.81786480491744,60.83493834884523,60.85231026298136,60.84335137575354,0.8178648049174443,0.8349383488452224,0.8523102629813658,0.8433513757535379,1.9630915158021855,2.00407253005757,2.0457697116074574,2.024266016372947,-39.9,-39.75,-39.6,-39.4,70.0,70.5,71.0,69.0
2005-12-29,61.112955604827484,61.39292558674302,61.58949339384943,61.176826311485314,1.1129556048274871,1.3929255867430146,1.589493393849432,1.176826311485316,2.671387363981102,3.3433892558257363,3.815203903051446,2.8246939271128064,-36.6,-33.85,-32.3,-35.8,71.0,70.0,70.0,70.0
2005-12-30,60.97108840617358,60.92491837643084,60.924018347603464,60.8915019715903,0.971088406173577,0.9249183764308401,0.9240183476034659,0.8915019715902996,2.33086862252942,2.220048358437668,2.2178880515698665,2.1398401621237326,-38.3,-38.45,-38.7,-39.1,72.0,69.5,71.0,71.0
2005-12-31,60.69559480920976,60.78599462731846,60.91417663077648,60.924018347603464,0.6955948092097624,0.7859946273184528,0.9141766307764864,0.9240183476034659,1.6696112367050215,1.8865946731999377,2.1942653321573085,2.2178880515698665,-41.2,-40.099999999999994,-38.5,-38.7,67.0,68.5,69.0,71.0
2006-01-01,60.96616696172739,61.013609562398024,60.97108840617358,60.85231026298136,0.96616696172739,1.013609562398028,0.971088406173577,0.8523102629813658,2.319055856189907,2.4329306265726753,2.33086862252942,2.0457697116074574,-38.2,-37.5,-38.3,-39.6,71.0,70.0,72.0,71.0
2006-01-02,60.81349453285277,60.86431463288251,60.58709016414338,60.544841155591484,0.8134945328527734,0.8643146328825116,0.5870901641433749,0.5448411555914862,1.952601708733438,2.074583369517421,1.409171434338843,1.3077626565792493,-39.8,-39.599999999999994,-43.2,-44.0,69.0,72.0,68.0,68.0
2006-01-03,60.4335611702152,60.41214667360711,60.3856749322936,60.4335611702152,0.4335611702151983,0.4121466736071092,0.38567493229359334,0.4335611702151983,1.040661304549761,0.98926085749084,0.9257216876077206,1.040661304549761,-46.1,-46.55,-46.5,-46.1,66.0,65.5,61.0,66.0
2006-01-04,60.393913093194634,60.523248893730404,60.66629803727276,60.822084227418586,0.3939130931946319,0.5232488937304068,0.6662980372727525,0.8220842274185892,0.9454954493265348,1.25593552596841,1.599291247283615,1.973219244081702,-47.1,-43.95,-42.3,-40.0,66.0,65.0,71.0,71.0
2006-01-05,60.81349453285277,60.83493834884523,60.81349453285277,60.85231026298136,0.8134945328527734,0.8349383488452224,0.8134945328527734,0.8523102629813658,1.952601708733438,2.00407253005757,1.952601708733438,2.0457697116074574,-39.8,-39.75,-39.8,-39.6,69.0,70.5,69.0,71.0
2006-01-06,60.47263981578266,60.50635072144749,60.552110499123586,60.54392176972107,0.47263981578265496,0.506350721447498,0.5521104991235876,0.5439217697210679,1.1344603739084904,1.2153754499733431,1.325211000764642,1.3055558876962812,-44.7,-44.3,-43.7,-43.2,63.0,65.0,67.0,63.0
2006-01-07,60.47296136048508,60.48847466013972,60.504562729416996,60.54697342748361,0.4729613604850797,0.48847466013971524,0.5045627294169878,0.5469734274836003,1.1352321661087241,1.17246818207494,1.2110837969222368,1.3128806722165824,-45.5,-44.6,-44.5,-43.8,68.0,64.5,66.0,67.0
2006-01-08,60.81349453285277,61.02537460268928,60.9191816985548,60.92236842676458,0.8134945328527734,1.02537460268929,0.9191816985548045,0.9223684267645803,1.952601708733438,2.461169830216093,2.2062788165774196,2.2139278058408807,-39.8,-37.45,-38.6,-38.4,69.0,70.5,70.0,69.0
2006-01-09,61.20797071253439,61.40890025508391,61.176826311485314,60.964329402669826,1.2079707125343948,1.408900255083907,1.176826311485316,0.9643294026698217,2.899448714330189,3.3817326784784854,2.8246939271128064,2.3146452291840642,-35.5,-33.8,-35.8,-37.9,70.0,70.5,70.0,69.0
2006-01-10,60.737122857520795,60.75758430958065,60.73221437079162,60.69784079773467,0.737122857520793,0.7575843095806507,0.7322143707916187,0.6978407977346593,1.7692895194933809,1.818402407953906,1.7575078550966066,1.675002202291637,-41.2,-40.900000000000006,-40.8,-41.0,71.0,71.0,68.0,66.0
2006-01-11,60.66568163064602,60.70238439827405,60.66209718502432,60.66300103292441,0.6656816306460226,0.7023843982740549,0.6620971850243252,0.6630010329244134,1.5978117085970958,1.6859080434727858,1.589208092514705,1.5913775661655698,-42.0,-41.65,-41.9,-42.2,69.0,70.5,68.0,70.0
2006-01-12,60.627227264559046,60.623074624855846,60.47296136048508,60.50740778650172,0.6272272645590441,0.623074624855842,0.4729613604850797,0.5074077865017197,1.5055110748529659,1.4955436429246993,1.1352321661087241,1.2179126852561395,-42.8,-43.1,-45.5,-44.6,70.0,71.5,68.0,67.0
2006-01-13,60.47229758840835,60.527273885220644,60.54697342748361,60.54897339373247,0.47229758840835423,0.5272738852206407,0.5469734274836003,0.5489733937324656,1.1336389378338165,1.2655965684758592,1.3128806722165824,1.31768111937048,-45.2,-43.95,-43.8,-43.6,66.0,65.5,67.0,66.0
2006-01-14,60.47263981578266,60.47362713393096,60.39169839395002,60.39169839395002,0.47263981578265496,0.47362713393096434,0.39169839395001876,0.39169839395001876,1.1344603739084904,1.1368301981981408,0.9401795862755596,0.9401795862755596,-44.7,-45.25,-47.0,-47.0,63.0,66.5,65.0,65.0
2006-01-15,60.355599586236934,60.45506161440456,60.4335611702152,60.3856749322936,0.3555995862369303,0.4550616144045641,0.4335611702151983,0.38567493229359334,0.8535329146911387,1.0922680485010219,1.040661304549761,0.9257216876077206,-48.0,-45.75,-46.1,-46.5,65.0,67.0,66.0,61.0
2006-01-16,60.38940056724866,60.48773962325322,60.43108624332424,60.43108624332424,0.3894005672486558,0.4877396232532224,0.4310862433242417,0.4310862433242417,0.9346641953758571,1.1707038994367838,1.0347208264259247,1.0347208264259247,-46.9,-44.45,-46.0,-46.0,64.0,63.5,65.0,65.0
2006-01-17,60.393913093194634,60.39358754703336,60.394272778467986,60.35906862915442,0.3939130931946319,0.39358754703336,0.3942727784679845,0.3590686291544178,0.9454954493265348,0.9447140525683521,0.9463587889692632,0.8618595338075602,-47.1,-46.95,-47.4,-47.9,66.0,65.0,68.0,65.0
2006-01-18,60.27500914138507,60.315767504827775,60.316531274954876,60.31342848627349,0.27500914138506755,0.31576750482777444,0.31653127495487815,0.3134284862734946,0.6600945644990366,0.7579254003429099,0.7597586503464869,0.7523111381181476,-50.3,-49.6,-49.5,-49.6,63.0,67.5,67.0,67.0
2006-01-19,60.23771830386593,60.278287399693575,60.27936686445503,60.2768778301879,0.23771830386593382,0.27828739969357313,0.2793668644550246,0.2768778301879013,0.5705867065855779,0.6679632501709736,0.6705542506664978,0.6645799111143467,-51.6,-50.8,-51.2,-50.7,62.0,67.0,70.0,66.0
2006-01-20,60.27814253295292,60.374310541112344,60.39169839395002,60.39075286763166,0.2781425329529188,0.37431054111234635,0.39169839395001876,0.3907528676316618,0.6676155317365936,0.8984441476328647,0.9401795862755596,0.9379100734142978,-51.1,-47.55,-47.0,-46.7,69.0,65.5,65.0,63.0
2006-01-21,60.42715223540818,60.71442416534142,60.74013417941555,60.8187081014206,0.42715223540818403,0.7144241653414122,0.7401341794155477,0.8187081014205971,1.0252781685236934,1.7148066639294393,1.776517487279009,1.9651156501098253,-45.6,-41.15,-41.0,-40.2,62.0,68.5,70.0,72.0
2006-01-22,60.50800770768728,60.61937564028171,60.77751685078201,60.924018347603464,0.50800770768728,0.6193756402817135,0.7775168507820074,0.9240183476034659,1.2193526545303304,1.4866651031087126,1.8662457706777862,2.2178880515698665,-44.1,-42.3,-40.3,-38.7,64.0,66.0,69.0,71.0
2006-01-23,60.886863279195026,60.937370058737,60.92236842676458,60.85096847462346,0.8868632791950248,0.9373700587369945,0.9223684267645803,0.8509684746234539,2.1287060753763525,2.2499356842471485,2.2139278058408807,2.042549065205287,-39.0,-38.3,-38.4,-39.3,70.0,69.5,69.0,69.0
2006-01-24,60.8187081014206,60.88522378869178,60.66568163064602,60.627227264559046,0.8187081014205971,0.8852237886917763,0.6656816306460226,0.6272272645590441,1.9651156501098253,2.1247708652073687,1.5978117085970958,1.5055110748529659,-40.2,-39.1,-42.0,-42.8,72.0,70.5,69.0,70.0
2006-01-25,60.50740778650172,60.52570411971694,60.552110499123586,60.552110499123586,0.5074077865017197,0.5257041197169459,0.5521104991235876,0.5521104991235876,1.2179126852561395,1.2618287167189746,1.325211000764642,1.325211000764642,-44.6,-43.9,-43.7,-43.7,67.0,65.0,67.0,67.0
2006-01-26,60.47402732409941,60.60250288988413,60.552110499123586,60.54697342748361,0.4740273240994027,0.602502889884124,0.5521104991235876,0.5469734274836003,1.1377907602857193,1.446166046351893,1.325211000764642,1.3128806722165824,-45.0,-43.0,-43.7,-43.8,65.0,68.5,67.0,67.0
2006-01-27,60.476789502736345,60.56354744151282,60.627227264559046,60.669473126003176,0.47678950273634624,0.5635474415128183,0.6272272645590441,0.6694731260031754,1.14442071845816,1.3526626827981825,1.5055110748529659,1.6069122987228441,-45.1,-43.4,-42.8,-42.4,66.0,66.5,70.0,72.0
2006-01-28,60.66629803727276,60.84250273400651,60.964329402669826,60.99581628525766,0.6662980372727525,0.8425027340065009,0.9643294026698217,0.9958162852576606,1.599291247283615,2.022229052068399,2.3146452291840642,2.3902220625379393,-42.3,-39.650000000000006,-37.9,-37.7,71.0,70.5,69.0,70.0
2006-01-29,60.81349453285277,60.88845350965008,60.85231026298136,60.84335137575354,0.8134945328527734,0.8884535096500752,0.8523102629813658,0.8433513757535379,1.952601708733438,2.1325230484209303,2.0457697116074574,2.024266016372947,-39.8,-38.9,-39.6,-39.4,69.0,69.5,71.0,69.0
2006-01-30,60.89598011856041,61.39487854292845,60.91417663077648,60.81786480491744,0.8959801185604128,1.3948785429284547,0.9141766307764864,0.8178648049174443,2.150588897453446,3.3480768664128653,2.1942653321573085,1.9630915158021855,-39.2,-33.75,-38.5,-39.9,72.0,69.5,69.0,70.0
2006-01-31,60.70337304008845,60.902892014985575,60.8915019715903,60.778557442172755,0.7033730400884496,0.9028920149855774,0.8915019715902996,0.7785574421727477,1.6882810449105996,2.1671792741865703,2.1398401621237326,1.8687434648178156,-41.4,-38.8,-39.1,-40.6,69.0,70.0,71.0,71.0
2006-02-01,61.00112608178876,61.33435520772554,61.27249680246285,61.176826311485314,1.0011260817887608,1.3343552077255316,1.2724968024628427,1.176826311485316,2.402966976438338,3.2028048787560484,3.0543283703868034,2.8246939271128064,-37.8,-34.35,-34.9,-35.8,71.0,70.0,70.0,70.0
2006-02-02,60.96107231204405,61.27571287459894,61.239855703931674,61.100745742904564,0.9610723120440452,1.2757128745989406,1.2398557039316764,1.1007457429045702,2.3068273515406963,3.062047792822664,2.9759811139603998,2.642080470951987,-38.1,-34.099999999999994,-35.2,-36.4,70.0,65.5,70.0,69.0
2006-02-03,61.25065128397161,61.46854379538409,61.10695099867131,60.8915019715903,1.2506512839716077,1.4685437953840912,1.1069509986713109,0.8915019715902996,3.0018933569828814,3.524892926030057,2.6569747234932755,2.1398401621237326,-35.1,-32.45,-36.5,-39.1,70.0,65.5,70.0,71.0
2006-02-04,60.75065250762333,61.290998924473534,61.13003001154222,60.92236842676458,0.7506525076233337,1.2909989244735336,1.130030011542218,0.9223684267645803,1.8017642526869084,3.098738349304027,2.712370449153019,2.2139278058408807,-41.6,-34.65,-36.1,-38.4,75.0,69.5,69.0,69.0
2006-02-05,61.20797071253439,61.584828562582565,61.037222033880454,60.96616696172739,1.2079707125343948,1.5848285625825622,1.037222033880455,0.96616696172739,2.899448714330189,3.804007076109414,2.489606793777292,2.319055856189907,-35.5,-32.25,-37.4,-38.2,70.0,69.5,71.0,71.0
2006-02-06,60.9191816985548,61.225671671916224,61.100745742904564,61.21851599460066,0.9191816985548045,1.2256716719162284,1.1007457429045702,1.2185159946006616,2.2062788165774196,2.94193569136491,2.642080470951987,2.9247601761164863,-38.6,-35.25,-36.4,-35.4,70.0,69.5,69.0,70.0
2006-02-07,60.696960236169424,61.081604742719676,61.10695099867131,61.07448741058111,0.6969602361694269,1.0816047427196707,1.1069509986713109,1.0744874105811169,1.672888621993944,2.596137015699944,2.6569747234932755,2.579053539002653,-41.5,-36.6,-36.5,-37.0,69.0,69.0,70.0,71.0
2006-02-08,60.81786480491744,61.045653089987,60.78166276581543,60.5838601379768,0.8178648049174443,1.0456530899869965,0.7816627658154286,0.5838601379768029,1.9630915158021855,2.509843554929613,1.8761970616227097,1.401418518544823,-39.9,-36.65,-40.4,-43.1,70.0,67.0,70.0,67.0
2006-02-09,60.624021816898896,60.83493834884523,60.85096847462346,60.73624390649387,0.6240218168988911,0.8349383488452224,0.8509684746234539,0.736243906493872,1.4978171539651128,2.00407253005757,2.042549065205287,1.767179804912951,-42.7,-39.75,-39.3,-40.9,69.0,70.5,69.0,69.0
2006-02-10,60.78237517231199,61.20456708201667,61.239855703931674,60.964329402669826,0.7823751723119923,1.20456708201667,1.2398557039316764,0.9643294026698217,1.8779070253487415,2.891279102247486,2.9759811139603998,2.3146452291840642,-40.7,-35.45,-35.2,-37.9,72.0,69.5,70.0,69.0
2006-02-11,60.96107231204405,61.700411540591034,61.460017287689794,61.13994631700136,0.9610723120440452,1.7004115405910332,1.4600172876897897,1.139946317001358,2.3068273515406963,4.08143674680234,3.504427055859991,2.7361722009803353,-38.1,-31.5,-33.3,-36.0,70.0,70.0,70.0,69.0
2006-02-12,60.778557442172755,61.06872290273316,60.96107231204405,60.74013417941555,0.7785574421727477,1.0687229027331544,0.9610723120440452,0.7401341794155477,1.8687434648178156,2.5652171978603664,2.3068273515406963,1.776517487279009,-40.6,-36.9,-38.1,-41.0,71.0,70.0,70.0,70.0
2006-02-13,60.627227264559046,61.069764152007124,61.037222033880454,60.8915019715903,0.6272272645590441,1.0697641520071248,1.037222033880455,0.8915019715902996,1.5055110748529659,2.567716471093884,2.489606793777292,2.1398401621237326,-42.8,-37.05,-37.4,-39.1,70.0,71.0,71.0,71.0
2006-02-14,60.66209718502432,61.67445642266447,61.431098742869956,60.8915019715903,0.6620971850243252,1.674456422664471,1.4310987428699593,0.8915019715902996,1.589208092514705,4.019137609479242,3.4350149114030772,2.1398401621237326,-41.9,-31.25,-33.7,-39.1,68.0,67.5,71.0,71.0
2006-02-15,60.66568163064602,61.58949339384943,61.5760964345712,61.25065128397161,0.6656816306460226,1.589493393849432,1.5760964345711912,1.2506512839716077,1.5978117085970958,3.815203903051446,3.783047662877599,3.0018933569828814,-42.0,-32.3,-32.4,-35.1,69.0,70.0,70.0,70.0
2006-02-16,61.309641585871674,61.60569170331026,61.51456256982269,61.037222033880454,1.3096415858716748,1.6056917033102578,1.5145625698226894,1.037222033880455,3.1434856598651644,3.8540841234518037,3.6353501374479587,2.489606793777292,-34.4,-31.3,-32.7,-37.4,69.0,65.0,69.0,71.0
2006-02-17,61.100745742904564,61.67691753106767,61.77322116885793,61.672048465169965,1.1007457429045702,1.676917531067673,1.773221168857941,1.6720484651699705,2.642080470951987,4.025044919583241,4.256199082410977,4.0133578755923605,-36.4,-31.75,-31.0,-31.7,69.0,70.5,70.0,70.0
2006-02-18,61.21158493159944,61.70450350043704,61.88406756102948,61.35168903550854,1.2115849315994311,1.704503500437043,1.8840675610294815,1.3516890355085394,2.9081237945392413,4.091258531048838,4.5222596962445785,3.2444106430004633,-35.3,-31.3,-30.1,-34.2,69.0,69.0,69.0,70.0
2006-02-19,60.84335137575354,61.90909893220335,61.92730498123338,62.09331327620531,0.8433513757535379,1.9090989322033451,1.9273049812333816,2.0933132762053064,2.024266016372947,4.5823415974156,4.626040922991482,5.024504670853907,-39.4,-30.2,-30.0,-29.0,69.0,70.5,70.0,70.0
2006-02-20,61.037222033880454,62.02846534223665,61.71475465607584,61.27618987724502,1.037222033880455,2.0284653422366503,1.714754656075839,1.2761898772450182,2.489606793777292,4.868852504107324,4.115864011735492,3.06319272514143,-37.4,-28.85,-31.4,-34.7,71.0,67.0,70.0,69.0
2006-02-21,61.77322116885793,62.397201169876965,62.00876933169517,61.431098742869956,1.773221168857941,2.397201169876962,2.0087693316951696,1.4310987428699593,4.256199082410977,5.753915867221552,4.821576877430817,3.4350149114030772,-31.0,-26.8,-29.5,-33.7,70.0,67.0,70.0,71.0
2006-02-22,61.06276427515311,62.00876933169517,61.813659464604854,61.25065128397161,1.062764275153103,2.0087693316951696,1.8136594646048534,1.2506512839716077,2.550914918097386,4.821576877430817,4.353261671260584,3.0018933569828814,-36.8,-29.5,-30.9,-35.1,69.0,70.0,71.0,70.0
2006-02-23,60.81786480491744,61.52782034090693,61.45148750477043,61.112955604827484,0.8178648049174443,1.5278203409069304,1.451487504770423,1.1129556048274871,1.9630915158021855,3.6671722891990033,3.4839533242848417,2.671387363981102,-39.9,-32.25,-33.2,-36.6,70.0,67.0,69.0,71.0
2006-02-24,60.84030589308022,62.28973087863824,62.181038771487835,61.243509577224856,0.8403058930802197,2.289730878638236,2.1810387714878274,1.243509577224857,2.0169560536974926,5.495958787196781,5.235069026323442,2.984751374789,-39.6,-28.25,-28.5,-35.0,70.0,72.0,70.0,69.0
2006-02-25,61.28354791433877,61.91704738144496,61.803121105266996,61.214614969114905,1.283547914338771,1.917047381444958,1.803121105266998,1.2146149691149013,3.080853957297226,4.601419974643938,4.32796682585064,2.915396684757062,-34.8,-30.15,-30.8,-35.6,70.0,70.5,70.0,71.0
2006-02-26,61.13003001154222,61.88769655939757,62.181038771487835,62.6476550234462,1.130030011542218,1.8876965593975767,2.1810387714878274,2.647655023446197,2.712370449153019,4.5309702506839376,5.235069026323442,6.355071256334251,-36.1,-30.25,-28.5,-26.8,69.0,70.0,70.0,74.0
2006-02-27,62.33682725516553,62.96320505541487,62.67116201113994,61.70302863626725,2.3368272551655296,2.9632050554148655,2.6711620111399395,1.7030286362672484,5.609002528203689,7.112474664384473,6.411494234589577,4.087718467555121,-28.5,-24.700000000000003,-26.0,-32.3,75.0,70.0,70.0,75.0
2006-02-28,61.27618987724502,62.62790305356127,62.9397649678345,61.88406756102948,1.2761898772450182,2.627903053561264,2.9397649678344955,1.8840675610294815,3.06319272514143,6.307661312455561,7.056212264068409,4.5222596962445785,-34.7,-25.75,-24.8,-30.1,69.0,67.5,70.0,69.0
2006-03-01,63.35574624473528,65.94635929652412,67.45073689161214,66.40365417433833,3.355746244735281,5.946359296524117,7.450736891612142,6.403654174338329,8.054677182116718,14.272832642671622,17.883736151080072,15.370461113122177,-24.0,-14.05,-12.5,-16.4,75.0,62.5,70.0,80.0
2006-03-02,62.64039370201883,65.01514305861473,65.28731335235045,62.915752535908936,2.640393702018825,5.015143058614737,5.287313352350443,2.915752535908937,6.337642167318704,12.037667753528774,12.690948333978604,6.998576086177616,-27.0,-17.4,-18.1,-25.6,75.0,67.5,75.0,74.0
2006-03-03,62.02059419588669,63.322428933508,63.25784093060308,63.92451564070473,2.02059419588669,3.3224289335080015,3.257840930603083,3.924515640704731,4.849959674233317,7.974706836643526,7.819678573093227,9.419873934638993,-30.1,-22.4,-23.5,-22.0,74.0,65.5,70.0,75.0
2006-03-04,61.74675112700255,62.829496398417064,62.954549301530356,61.71885668000395,1.7467511270025442,2.8294963984170574,2.9545493015303554,1.718856680003954,4.192663991676143,6.791538577437688,7.0916985692262156,4.125709952436794,-32.0,-24.25,-23.8,-31.2,75.0,64.5,65.0,69.0
2006-03-05,61.460017287689794,62.387851705001495,62.545295987795896,61.66490878652585,1.4600172876897897,2.387851705001493,2.5452959877958983,1.6649087865258505,3.504427055859991,5.731474682487877,6.109382539516219,3.996220761380389,-33.3,-25.05,-26.6,-20.8,70.0,58.0,70.0,29.0
2006-03-06,61.583415729454316,63.41056447378445,63.67469949441258,62.72710284406703,1.5834157294543145,3.4105644737844467,3.6746994944125824,2.7271028440670344,3.8006159034967384,8.1862554083843,8.820249211398808,6.545767006624521,-33.0,-22.450000000000003,-21.0,-26.6,74.0,67.5,65.0,75.0
